"w_ratio","rf_pair","Experiment","type","variable"
0.373264074309205,"303.199_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.3527348943318,"303.199_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"303.199_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.389189677530157,"303.199_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"303.199_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.199_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.378086479511918,"303.199_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.373078007910112,"303.199_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.465665597643143,"303.199_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"303.199_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.199_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.414158748426639,"303.199_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.199_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.199_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.139757839230296,"303.199_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.373267999026602,"303.139_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.378886448142771,"303.139_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.389194431123019,"303.139_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.368604970233119,"303.139_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.402515209804,"303.139_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"303.139_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.37616629706161,"303.139_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.271712742791962,"303.139_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.389189677530157,"303.139_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.389845217259026,"303.139_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.139_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.43910561462785,"303.139_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.390081090493542,"303.139_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.139_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.40788885314464,"303.139_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.389189677530157,"303.139_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.271712742791962,"303.139_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.3527348943318,"303.139_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.216561023192518,"303.139_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.43910561462785,"303.139_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.3527348943318,"303.139_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"303.139_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.389189677530157,"303.139_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"303.139_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.139_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.378086479511918,"303.139_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.373078007910112,"303.139_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.465665597643143,"303.139_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.38925058259581,"303.139_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.139_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.414158748426639,"303.139_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.373264074309205,"303.139_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.376234593902279,"303.139_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.139757839230296,"303.139_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.33311306032786,"303.535_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.33817451525722,"303.535_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.347420483736308,"303.535_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.328831350356666,"303.535_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.359336426702523,"303.535_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.347470781064249,"303.535_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.335719959759256,"303.535_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.231721932231732,"303.535_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.347416243463522,"303.535_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.348003336806947,"303.535_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.335780929669091,"303.535_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.392111513785027,"303.535_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.348270316699249,"303.535_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.335780929669091,"303.535_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.364203595896257,"303.535_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.347416243463522,"303.535_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.231721932231732,"303.535_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.314701793764757,"303.535_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.18468746735963,"303.535_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.392111513785027,"303.535_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.314701793764757,"303.535_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.347470781064249,"303.535_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.347416243463522,"303.535_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.347470781064249,"303.535_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.335780929669091,"303.535_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.337457790826624,"303.535_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.333033556858246,"303.535_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.415874332849259,"303.535_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.347470781064249,"303.535_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.335780929669091,"303.535_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.369774572365072,"303.535_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.333109546940937,"303.535_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.335780929669091,"303.535_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.10698072306464,"303.535_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.334017325851619,"303.204_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.339092529747035,"303.204_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.348363588228319,"303.204_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.329723989013442,"303.204_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.36031188654049,"303.204_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.348414018372976,"303.204_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.336631307235301,"303.204_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.232350958257438,"303.204_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.348359336366624,"303.204_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.348948023865003,"303.204_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.336692442237462,"303.204_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.393175938289576,"303.204_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.349215722502779,"303.204_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.336692442237462,"303.204_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.365192256376495,"303.204_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.348359336366624,"303.204_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.232350958257438,"303.204_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.315556081195522,"303.204_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.185188814940982,"303.204_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.393175938289576,"303.204_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.315556081195522,"303.204_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.348414018372976,"303.204_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.348359336366624,"303.204_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.348414018372976,"303.204_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.336692442237462,"303.204_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.338373864233282,"303.204_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.333937600822525,"303.204_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.41700327879172,"303.204_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.348414018372976,"303.204_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.336692442237462,"303.204_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.370778356830686,"303.204_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.334013802889666,"303.204_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.336692442237462,"303.204_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.10727114072754,"303.204_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.333107128354895,"303.214_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.338168500097978,"303.214_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.347414296370853,"303.214_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.328825490734441,"303.214_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.359330030782267,"303.214_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.214_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.335713984351076,"303.214_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.2317178019668,"303.214_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.214_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.347997139343183,"303.214_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.214_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.392104534377946,"303.214_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.348264108322714,"303.214_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.214_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.364197108523769,"303.214_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.214_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.2317178019668,"303.214_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.314696190029766,"303.214_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.184684175447612,"303.214_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.392104534377946,"303.214_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.314696190029766,"303.214_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.214_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.214_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.214_PID_iUMNK88_1353","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iNRG857_1313","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iEKO11_1354","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.214_PID_iECP_1309","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECs_1301","fba","published","w[ace,R] / w[glu,F]"
0.337451788018459,"303.214_PID_iEC1349_Crooks","fba","published","w[ace,R] / w[glu,F]"
0.333027625663998,"303.214_PID_iYL1228","fba","published","w[ace,R] / w[glu,F]"
0.41586693714312,"303.214_PID_iML1515","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.214_PID_iUTI89_1310","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECO103_1326","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECO26_1355","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.214_PID_iUMN146_1321","fba","published","w[ace,R] / w[glu,F]"
0.369767981729409,"303.214_PID_iSDY_1059","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iECW_1372","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.214_PID_iEcDH1_1363","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.214_PID_iECS88_1305","fba","published","w[ace,R] / w[glu,F]"
0.106978818514025,"303.214_PID_iEC1356_Bl21DE3","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iEcSMS35_1347","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iEcolC_1368","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iZ_1308","fba","published","w[ace,R] / w[glu,F]"
0.333107128354895,"303.200_PID_iECED1_1282","fba","published","w[ace,R] / w[glu,F]"
0.338168500097978,"303.200_PID_iEC1364_W","fba","published","w[ace,R] / w[glu,F]"
0.347414296370853,"303.200_PID_iJO1366","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iLF82_1304","fba","published","w[ace,R] / w[glu,F]"
0.328825490734441,"303.200_PID_e_coli_core","fba","published","w[ace,R] / w[glu,F]"
0.359330030782267,"303.200_PID_iJR904","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iWFL_1372","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.200_PID_iEcHS_1320","fba","published","w[ace,R] / w[glu,F]"
0.335713984351076,"303.200_PID_iECIAI39_1322","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iECO111_1330","fba","published","w[ace,R] / w[glu,F]"
0.2317178019668,"303.200_PID_iB21_1397","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.200_PID_iEC1372_W3110","fba","published","w[ace,R] / w[glu,F]"
0.347997139343183,"303.200_PID_iECIAI1_1343","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.200_PID_iAPECO1_1312","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iECABU_c1320","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iBWG_1329","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iE2348C_1286","fba","published","w[ace,R] / w[glu,F]"
0.392104534377946,"303.200_PID_iAF1260","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iEC042_1314","fba","published","w[ace,R] / w[glu,F]"
0.348264108322714,"303.200_PID_iYS1720","fba","published","w[ace,R] / w[glu,F]"
0.335774953178455,"303.200_PID_iECOK1_1307","fba","published","w[ace,R] / w[glu,F]"
0.364197108523769,"303.200_PID_STM_v1_0","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iETEC_1333","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iEC55989_1330","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.200_PID_iEC1368_DH5a","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iECB_1328","fba","published","w[ace,R] / w[glu,F]"
0.2317178019668,"303.200_PID_iECD_1391","fba","published","w[ace,R] / w[glu,F]"
0.314696190029766,"303.200_PID_iG2583_1286","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iY75_1357","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iECNA114_1301","fba","published","w[ace,R] / w[glu,F]"
0.184684175447612,"303.200_PID_iECBD_1354","fba","published","w[ace,R] / w[glu,F]"
0.392104534377946,"303.200_PID_iAF1260b","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iEcE24377_1341","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iECSE_1348","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iECSP_1301","fba","published","w[ace,R] / w[glu,F]"
0.314696190029766,"303.200_PID_iECH74115_1262","fba","published","w[ace,R] / w[glu,F]"
0.333103615030784,"303.200_PID_iECSF_1327","fba","published","w[ace,R] / w[glu,F]"
0.347464592827433,"303.200_PID_iECDH1ME8569_1439","fba","published","w[ace,R] / w[glu,F]"
0.347410056174098,"303.200_PID_iEC1344_C","fba","published","w[ace,R] / w[glu,F]"
